33.			326		~		1
34.			328		~		0
35.			329		~		0
36.			330		~		0
37.			590		~		1
38.			335		~		1
39.			80		~		0
40.			81		~		0
41.			595		~		0
42.			340		~		1
43.			596		~		1
44.			598		~		1
45.			345		~		1
46.			604		~		0
47.			608		~		0
48.			353		~		1
49.			101		~		0
50.			358		~		0
51.			614		~		0
52.			103		~		1
53.			360		~		0
54.			105		~		1
55.			107		~		0
56.			619		~		0
57.			108		~		1
58.			622		~		0
59.			627		~		0
60.			372		~		0
61.			374		~		0
62.			376		~		0
63.			377		~		0
64.			122		~		1
65.			378		~		1
66.			634		~		0
67.			379		~		0
68.			124		~		0
69.			381		~		0
70.			382		~		0
71.			646		~		0
72.			647		~		0
73.			650		~		0
74.			395		~		0
75.			396		~		0
76.			653		~		0
77.			398		~		1
78.			656		~		0
79.			401		~		0
80.			402		~		1
81.			404		~		0
82.			406		~		0
83.			664		~		0
84.			409		~		0
85.			667		~		0
86.			156		~		1
87.			413		~		1
88.			160		~		0
89.			418		~		0
90.			421		~		0
91.			678		~		0
92.			680		~		0
93.			681		~		1
94.			426		~		1
95.			432		~		0
96.			178		~		1
97.			180		~		0
98.			183		~		1
99.			186		~		1
100.			444		~		0
101.			445		~		0
102.			447		~		0
103.			449		~		0
104.			456		~		0
105.			202		~		0
106.			206		~		1
107.			469		~		1
108.			472		~		0
109.			217		~		0
110.			475		~		1
111.			480		~		0
112.			481		~		0
113.			228		~		1
114.			484		~		0
115.			486		~		0
116.			232		~		1
117.			233		~		1
118.			491		~		0
119.			236		~		0
120.			492		~		1
121.			240		~		1
122.			241		~		1
123.			502		~		0
124.			505		~		1
125.			250		~		0
126.			254		~		1
127.			255		~		1

Summary %4 

Total test data: 127
TP	:	48
FN	:	4
FP	:	0
TN	:	75

Accuracy	:	96.85039370078741
Precision	:	1.0
Recall		:	0.9230769230769231
F-measure	:	0.9600000000000001
G-mean		:	0.9607689228305228

~~~~~~~~~~~~~~~~~~~~~~~~
~~~~~~~ Test #5# ~~~~~~~
~~~~~~~~~~~~~~~~~~~~~~~~
Serial	Identifier	Prediction
1.			516		~		1
2.			517		~		0
3.			7		~		0
4.			519		~		0
5.			8		~		0
6.			265		~		1
7.			266		~		0
8.			522		~		0
9.			13		~		1
10.			527		~		0
11.			273		~		0
12.			274		~		1
13.			531		~		0
14.			22		~		1
15.			279		~		0
16.			281		~		1
17.			26		~		0
18.			27		~		0
19.			540		~		0
20.			541		~		0
21.			542		~		0
22.			287		~		1
23.			33		~		0
24.			545		~		0
25.			34		~		0
26.			290		~		0
27.			546		~		0
28.			292		~		0
29.			38		~		0
30.			294		~		1
31.			550		~		0
32.			40		~		1
33.			552		~		0
34.			299		~		0
35.			558		~		0
36.			49		~		1
37.			50		~		1
38.			565		~		0
39.			55		~		1
40.			58		~		1
41.			314		~		0
42.			570		~		0
43.			315		~		1
44.			60		~		0
45.			572		~		1
46.			62		~		0
47.			319		~		0
48.			575		~		0
49.			577		~		1
50.			68		~		0
51.			325		~		0
52.			326		~		1
53.			73		~		1
54.			585		~		0
55.			330		~		0
56.			586		~		0
57.			77		~		0
58.			589		~		1
59.			334		~		0
60.			590		~		1
61.			80		~		0
62.			81		~		0
63.			593		~		0
64.			85		~		0
65.			86		~		1
66.			87		~		0
67.			602		~		0
68.			92		~		0
69.			349		~		0
70.			606		~		0
71.			607		~		0
72.			608		~		0
73.			98		~		1
74.			355		~		0
75.			612		~		0
76.			357		~		0
77.			614		~		0
78.			616		~		0
79.			617		~		0
80.			107		~		0
81.			108		~		1
82.			620		~		0
83.			623		~		0
84.			370		~		0
85.			115		~		0
86.			629		~		0
87.			634		~		0
88.			639		~		0
89.			129		~		0
90.			385		~		0
91.			641		~		0
92.			643		~		1
93.			388		~		0
94.			389		~		0
95.			645		~		0
96.			646		~		0
97.			135		~		0
98.			647		~		0
99.			392		~		0
100.			137		~		0
101.			393		~		0
102.			656		~		0
103.			657		~		0
104.			403		~		0
105.			660		~		0
106.			665		~		1
107.			666		~		1
108.			412		~		0
109.			414		~		0
110.			159		~		0
111.			671		~		0
112.			419		~		0
113.			675		~		0
114.			676		~		1
115.			166		~		0
116.			679		~		0
117.			682		~		1
118.			683		~		1
119.			173		~		0
120.			438		~		0
121.			187		~		0
122.			444		~		0
123.			189		~		0
124.			446		~		0
125.			191		~		1
126.			193		~		0
127.			449		~		0
128.			199		~		0
129.			202		~		0
130.			203		~		0
131.			463		~		0
132.			210		~		1
133.			466		~		0
134.			469		~		1
135.			216		~		1
136.			217		~		0
137.			220		~		0
138.			476		~		0
139.			221		~		1
140.			222		~		1
141.			478		~		0
142.			223		~		0
143.			480		~		0
144.			484		~		0
145.			233		~		1
146.			235		~		0
147.			495		~		0
148.			503		~		0
149.			248		~		1
150.			506		~		0
151.			509		~		1
152.			255		~		1

Summary %5 

Total test data: 152
TP	:	37
FN	:	5
FP	:	2
TN	:	108

Accuracy	:	95.39473684210526
Precision	:	0.9487179487179487
Recall		:	0.8809523809523809
F-measure	:	0.9135802469135802
G-mean		:	0.9300188519245537

~~~~~~~~~~~~~~~~~~~~~~~~
~~~~~~~ Test #6# ~~~~~~~
~~~~~~~~~~~~~~~~~~~~~~~~
Serial	Identifier	Prediction
1.			1		~		0
2.			4		~		1
3.			261		~		1
4.			262		~		0
5.			519		~		0
6.			266		~		0
7.			523		~		0
8.			526		~		0
9.			527		~		0
10.			17		~		0
11.			273		~		0
12.			22		~		1
13.			282		~		0
14.			27		~		0
15.			29		~		0
16.			32		~		1
17.			289		~		0
18.			545		~		0
19.			546		~		0
20.			38		~		0
21.			551		~		1
22.			300		~		0
23.			45		~		1
24.			301		~		1
25.			558		~		0
26.			559		~		0
27.			560		~		1
28.			51		~		1
29.			310		~		1
30.			312		~		0
31.			57		~		1
32.			569		~		0
33.			314		~		0
34.			570		~		0
35.			59		~		1
36.			62		~		0
37.			574		~		1
38.			65		~		0
39.			324		~		0
40.			327		~		1
41.			328		~		0
42.			76		~		0
43.			593		~		0
44.			338		~		0
45.			83		~		1
46.			339		~		1
47.			600		~		0
48.			89		~		0
49.			601		~		0
50.			91		~		0
51.			604		~		0
52.			607		~		0
53.			608		~		0
54.			609		~		0
55.			356		~		0
56.			357		~		0
57.			358		~		0
58.			614		~		0
59.			104		~		1
60.			617		~		0
61.			107		~		0
62.			619		~		0
63.			110		~		1
64.			114		~		0
65.			626		~		0
66.			118		~		0
67.			376		~		0
68.			385		~		0
69.			130		~		0
70.			386		~		0
71.			643		~		1
72.			644		~		0
73.			390		~		0
74.			135		~		0
75.			392		~		0
76.			649		~		0
77.			650		~		0
78.			651		~		0
79.			140		~		1
80.			652		~		0
81.			399		~		0
82.			146		~		1
83.			658		~		0
84.			403		~		0
85.			659		~		0
86.			150		~		0
87.			152		~		1
88.			664		~		0
89.			667		~		0
90.			670		~		0
91.			672		~		0
92.			417		~		0
93.			673		~		0
94.			675		~		0
95.			421		~		1
96.			677		~		0
97.			166		~		0
98.			679		~		0
99.			681		~		1
100.			682		~		1
101.			173		~		0
102.			176		~		0
103.			435		~		1
104.			183		~		1
105.			440		~		0
106.			441		~		0
107.			186		~		1
108.			188		~		0
109.			444		~		0
110.			192		~		0
111.			448		~		0
112.			193		~		0
113.			196		~		1
114.			452		~		1
115.			201		~		1
116.			202		~		0
117.			204		~		0
118.			207		~		0
119.			209		~		1
120.			212		~		0
121.			213		~		1
122.			471		~		0
123.			217		~		0
124.			476		~		0
125.			221		~		1
126.			225		~		1
127.			227		~		1
128.			484		~		0
129.			235		~		0
130.			242		~		0
131.			500		~		1
132.			248		~		1
133.			511		~		0

Summary %6 

Total test data: 133
TP	:	35
FN	:	6
FP	:	3
TN	:	89

Accuracy	:	93.23308270676692
Precision	:	0.9210526315789473
Recall		:	0.8536585365853658
F-measure	:	0.8860759493670887
G-mean		:	0.9087474044942155

~~~~~~~~~~~~~~~~~~~~~~~~
~~~~~~~ Test #7# ~~~~~~~
~~~~~~~~~~~~~~~~~~~~~~~~
Serial	Identifier	Prediction
1.			512		~		0
2.			1		~		0
3.			257		~		1
4.			8		~		0
5.			264		~		0
6.			265		~		1
7.			268		~		0
8.			270		~		0
9.			273		~		0
10.			274		~		1
11.			531		~		0
12.			20		~		0
13.			278		~		1
14.			24		~		0
15.			540		~		0
16.			29		~		0
17.			285		~		1
18.			286		~		1
19.			542		~		0
20.			287		~		1
21.			544		~		0
22.			546		~		0
23.			547		~		0
24.			292		~		0
25.			548		~		0
26.			549		~		0
27.			38		~		0
28.			39		~		1
29.			295		~		0
30.			40		~		1
31.			552		~		0
32.			553		~		0
33.			554		~		1
34.			299		~		0
35.			46		~		0
36.			558		~		0
37.			303		~		0
38.			50		~		1
39.			562		~		0
40.			52		~		1
41.			53		~		1
42.			568		~		1
43.			314		~		0
44.			570		~		0
45.			571		~		0
46.			316		~		1
47.			61		~		1
48.			573		~		0
49.			68		~		0
50.			329		~		0
51.			586		~		0
52.			76		~		0
53.			332		~		0
54.			590		~		1
55.			82		~		0
56.			338		~		0
57.			339		~		1
58.			89		~		0
59.			345		~		1
60.			601		~		0
61.			602		~		0
62.			92		~		0
63.			349		~		0
64.			605		~		0
65.			97		~		1
66.			99		~		1
67.			355		~		0
68.			101		~		0
69.			358		~		0
70.			360		~		0
71.			616		~		0
72.			106		~		1
73.			362		~		0
74.			108		~		1
75.			620		~		0
76.			365		~		0
77.			621		~		1
78.			622		~		0
79.			369		~		0
80.			114		~		0
81.			371		~		0
82.			627		~		0
83.			372		~		0
84.			117		~		0
85.			629		~		0
86.			637		~		0
87.			638		~		0
88.			639		~		0
89.			641		~		0
90.			642		~		1
91.			388		~		0
92.			390		~		0
93.			135		~		0
94.			647		~		0
95.			651		~		0
96.			396		~		0
97.			653		~		0
98.			655		~		1
99.			656		~		0
100.			401		~		0
101.			657		~		0
102.			402		~		1
103.			658		~		0
104.			149		~		1
105.			151		~		0
106.			408		~		0
107.			664		~		0
108.			666		~		1
109.			413		~		1
110.			669		~		0
111.			671		~		0
112.			160		~		0
113.			419		~		0
114.			675		~		0
115.			168		~		1
116.			425		~		0
117.			682		~		1
118.			429		~		0
119.			433		~		0
120.			182		~		1
121.			439		~		1
122.			184		~		0
123.			443		~		1
124.			188		~		0
125.			190		~		0
126.			446		~		0
127.			191		~		1
128.			448		~		0
129.			449		~		0
130.			199		~		0
131.			203		~		0
132.			207		~		0
133.			208		~		1
134.			464		~		0
135.			210		~		1
136.			214		~		0
137.			470		~		0
138.			218		~		1
139.			474		~		1
140.			476		~		0
141.			224		~		1
142.			480		~		0
143.			225		~		1
144.			483		~		0
145.			486		~		0
146.			489		~		0
147.			234		~		0
148.			240		~		1
149.			242		~		0
150.			244		~		1
151.			501		~		1
152.			505		~		1
153.			509		~		1
154.			254		~		1

Summary %7 

Total test data: 154
TP	:	43
FN	:	2
FP	:	5
TN	:	104

Accuracy	:	95.45454545454545
Precision	:	0.8958333333333334
Recall		:	0.9555555555555556
F-measure	:	0.924731182795699
G-mean		:	0.9548417313388738

~~~~~~~~~~~~~~~~~~~~~~~~
~~~~~~~ Test #8# ~~~~~~~
~~~~~~~~~~~~~~~~~~~~~~~~
Serial	Identifier	Prediction
1.			512		~		0
2.			514		~		0
3.			259		~		1
4.			261		~		1
5.			522		~		0
6.			267		~		0
7.			523		~		0
8.			526		~		0
9.			527		~		0
10.			16		~		1
11.			528		~		0
12.			530		~		0
13.			532		~		1
14.			21		~		1
15.			22		~		1
16.			278		~		1
17.			280		~		0
18.			285		~		1
19.			541		~		0
20.			30		~		0
21.			291		~		1
22.			293		~		1
23.			549		~		0
24.			554		~		0
25.			555		~		1
26.			558		~		0
27.			561		~		0
28.			306		~		0
29.			562		~		0
30.			307		~		0
31.			311		~		0
32.			567		~		1
33.			312		~		0
34.			569		~		0
35.			314		~		0
36.			571		~		0
37.			316		~		1
38.			319		~		0
39.			575		~		0
40.			320		~		1
41.			65		~		0
42.			577		~		1
43.			578		~		1
44.			69		~		0
45.			72		~		1
46.			585		~		0
47.			75		~		0
48.			333		~		1
49.			592		~		0
50.			81		~		0
51.			82		~		0
52.			342		~		0
53.			598		~		1
54.			343		~		1
55.			345		~		1
56.			601		~		0
57.			604		~		0
58.			349		~		0
59.			98		~		1
60.			99		~		1
61.			356		~		0
62.			359		~		0
63.			360		~		0
64.			619		~		0
65.			621		~		1
66.			623		~		0
67.			369		~		0
68.			114		~		0
69.			116		~		1
70.			117		~		0
71.			373		~		1
72.			630		~		0
73.			377		~		0
74.			378		~		1
75.			381		~		0
76.			637		~		0
77.			385		~		0
78.			388		~		0
79.			391		~		0
80.			137		~		0
81.			138		~		0
82.			395		~		0
83.			651		~		0
84.			140		~		1
85.			658		~		0
86.			403		~		0
87.			659		~		0
88.			408		~		0
89.			664		~		0
90.			153		~		0
91.			155		~		1
92.			668		~		0
93.			413		~		1
94.			158		~		0
95.			160		~		0
96.			164		~		0
97.			424		~		0
98.			169		~		1
99.			425		~		0
100.			426		~		1
101.			428		~		0
102.			173		~		0
103.			179		~		1
104.			180		~		0
105.			181		~		1
106.			439		~		1
107.			441		~		0
108.			186		~		1
109.			188		~		0
110.			189		~		0
111.			190		~		0
112.			447		~		0
113.			451		~		1
114.			452		~		1
115.			198		~		0
116.			199		~		0
117.			200		~		1
118.			471		~		0
119.			474		~		1
120.			223		~		0
121.			479		~		1
122.			224		~		1
123.			229		~		0
124.			486		~		0
125.			239		~		0
126.			240		~		1
127.			241		~		0
128.			498		~		0
129.			499		~		0
130.			244		~		1
131.			245		~		1
132.			501		~		1
133.			248		~		1
134.			250		~		0
135.			253		~		1

Summary %8 

Total test data: 135
TP	:	46
FN	:	4
FP	:	2
TN	:	83

Accuracy	:	95.55555555555556
Precision	:	0.9583333333333334
Recall		:	0.92
F-measure	:	0.9387755102040817
G-mean		:	0.9478148243071906

~~~~~~~~~~~~~~~~~~~~~~~~
~~~~~~~ Test #9# ~~~~~~~
~~~~~~~~~~~~~~~~~~~~~~~~
Serial	Identifier	Prediction
1.			514		~		0
2.			516		~		0
3.			265		~		1
4.			266		~		0
5.			12		~		0
6.			268		~		0
7.			13		~		0
8.			14		~		0
9.			17		~		0
10.			19		~		1
11.			532		~		1
12.			22		~		1
13.			278		~		1
14.			26		~		0
15.			28		~		0
16.			284		~		1
17.			544		~		0
18.			34		~		0
19.			35		~		0
20.			36		~		1
21.			44		~		0
22.			303		~		0
23.			559		~		0
24.			561		~		0
25.			306		~		0
26.			307		~		1
27.			565		~		0
28.			54		~		1
29.			570		~		0
30.			59		~		0
31.			319		~		0
32.			65		~		0
33.			322		~		0
34.			578		~		1
35.			67		~		0
36.			70		~		1
37.			327		~		1
38.			329		~		0
39.			586		~		0
40.			331		~		1
41.			332		~		0
42.			594		~		1
43.			86		~		1
44.			343		~		0
45.			346		~		0
46.			351		~		0
47.			609		~		0
48.			99		~		1
49.			355		~		0
50.			358		~		0
51.			108		~		1
52.			621		~		1
53.			366		~		0
54.			622		~		0
55.			623		~		0
56.			370		~		0
57.			626		~		0
58.			115		~		0
59.			117		~		0
60.			629		~		0
61.			118		~		0
62.			119		~		0
63.			376		~		0
64.			632		~		0
65.			378		~		1
66.			637		~		0
67.			641		~		0
68.			386		~		0
69.			135		~		0
70.			140		~		1
71.			142		~		0
72.			398		~		1
73.			399		~		0
74.			655		~		1
75.			145		~		0
76.			405		~		0
77.			151		~		0
78.			663		~		0
79.			408		~		0
80.			153		~		0
81.			666		~		1
82.			155		~		1
83.			411		~		1
84.			668		~		0
85.			671		~		0
86.			160		~		0
87.			672		~		0
88.			161		~		1
89.			417		~		0
90.			418		~		0
91.			163		~		0
92.			419		~		0
93.			676		~		1
94.			165		~		0
95.			421		~		0
96.			422		~		1
97.			679		~		0
98.			168		~		1
99.			170		~		1
100.			171		~		0
101.			429		~		0
102.			175		~		0
103.			431		~		0
104.			433		~		0
105.			434		~		0
106.			436		~		0
107.			438		~		0
108.			184		~		0
109.			185		~		1
110.			186		~		1
111.			447		~		0
112.			448		~		0
113.			450		~		0
114.			452		~		1
115.			202		~		0
116.			205		~		1
117.			207		~		0
118.			464		~		0
119.			209		~		1
120.			465		~		1
121.			214		~		0
122.			471		~		0
123.			472		~		0
124.			217		~		0
125.			473		~		1
126.			223		~		0
127.			226		~		1
128.			228		~		0
129.			486		~		0
130.			489		~		0
131.			237		~		0
132.			494		~		0
133.			495		~		0
134.			243		~		0
135.			244		~		1
136.			501		~		1
137.			246		~		1
138.			503		~		0
139.			506		~		0
140.			507		~		0
141.			252		~		1
142.			509		~		1
143.			510		~		0

Summary %9 

Total test data: 143
TP	:	41
FN	:	10
FP	:	2
TN	:	90

Accuracy	:	91.60839160839161
Precision	:	0.9534883720930233
Recall		:	0.803921568627451
F-measure	:	0.8723404255319148
G-mean		:	0.8868173502969615

~~~~~~~~~~~~~~~~~~~~~~~~
~~~~~~~ Test #10# ~~~~~~~
~~~~~~~~~~~~~~~~~~~~~~~~
Serial	Identifier	Prediction
1.			259		~		1
2.			515		~		0
3.			260		~		1
4.			518		~		0
5.			265		~		1
6.			16		~		1
7.			18		~		0
8.			531		~		0
9.			20		~		0
10.			532		~		1
11.			26		~		0
12.			538		~		0
13.			27		~		0
14.			283		~		0
15.			539		~		1
16.			31		~		0
17.			34		~		0
18.			547		~		0
19.			39		~		1
20.			298		~		0
21.			554		~		1
22.			300		~		0
23.			557		~		1
24.			47		~		0
25.			303		~		0
26.			560		~		1
27.			561		~		0
28.			50		~		0
29.			307		~		1
30.			564		~		0
31.			565		~		0
32.			54		~		1
33.			566		~		0
34.			58		~		1
35.			65		~		0
36.			579		~		0
37.			586		~		0
38.			331		~		1
39.			76		~		0
40.			77		~		0
41.			590		~		1
42.			80		~		0
43.			81		~		0
44.			594		~		1
45.			595		~		0
46.			85		~		0
47.			598		~		1
48.			599		~		0
49.			602		~		0
50.			360		~		0
51.			361		~		0
52.			106		~		1
53.			363		~		0
54.			108		~		1
55.			620		~		0
56.			110		~		1
57.			366		~		0
58.			624		~		0
59.			626		~		0
60.			629		~		0
61.			376		~		0
